,feature,class,classID,fold
2396,"[[-0.2791501  -0.27917147 -0.27917448 ...  0.          0.
   0.        ]
 [-0.2791917  -0.27919295 -0.27917954 ...  0.          0.
   0.        ]
 [-0.27916512 -0.27919203 -0.27911627 ...  0.          0.
   0.        ]
 ...
 [-0.27919775 -0.27920523 -0.27920723 ...  0.          0.
   0.        ]
 [-0.2792166  -0.27921742 -0.2792171  ...  0.          0.
   0.        ]
 [-0.2792187  -0.2792188  -0.27921885 ...  0.          0.
   0.        ]]",siren,8,4
2397,"[[-0.34484962 -0.34501553 -0.3452161  ...  0.          0.
   0.        ]
 [-0.34483263 -0.34504676 -0.34522873 ...  0.          0.
   0.        ]
 [-0.3449486  -0.34508196 -0.34520993 ...  0.          0.
   0.        ]
 ...
 [-0.345205   -0.3452095  -0.34524065 ...  0.          0.
   0.        ]
 [-0.34525168 -0.34525207 -0.34525624 ...  0.          0.
   0.        ]
 [-0.34525803 -0.34525803 -0.3452583  ...  0.          0.
   0.        ]]",siren,8,4
2398,"[[-0.31450948 -0.31451902 -0.3145408  ...  0.          0.
   0.        ]
 [-0.31445354 -0.314502   -0.31455085 ...  0.          0.
   0.        ]
 [-0.31430355 -0.31439888 -0.31453902 ...  0.          0.
   0.        ]
 ...
 [-0.3145337  -0.31453755 -0.31455174 ...  0.          0.
   0.        ]
 [-0.3145723  -0.31457224 -0.31457275 ...  0.          0.
   0.        ]
 [-0.31457666 -0.31457666 -0.31457657 ...  0.          0.
   0.        ]]",siren,8,4
2399,"[[-0.11412083 -0.11411234 -0.11409721 ...  0.          0.
   0.        ]
 [-0.11412008 -0.11411785 -0.11411388 ...  0.          0.
   0.        ]
 [-0.11411896 -0.11411744 -0.11411434 ...  0.          0.
   0.        ]
 ...
 [-0.11412193 -0.11412068 -0.11412121 ...  0.          0.
   0.        ]
 [-0.11412217 -0.11412174 -0.11412176 ...  0.          0.
   0.        ]
 [-0.1141222  -0.11412216 -0.11412212 ...  0.          0.
   0.        ]]",siren,8,5
2400,"[[-0.11147572 -0.11175723 -0.11184096 ...  0.          0.
   0.        ]
 [-0.1114206  -0.11176003 -0.11187238 ...  0.          0.
   0.        ]
 [-0.11136837 -0.11174447 -0.111872   ...  0.          0.
   0.        ]
 ...
 [-0.11184729 -0.11187397 -0.11188288 ...  0.          0.
   0.        ]
 [-0.11184758 -0.11187405 -0.1118829  ...  0.          0.
   0.        ]
 [-0.11184864 -0.11187433 -0.1118829  ...  0.          0.
   0.        ]]",siren,8,5
2401,"[[-0.21009757 -0.22693433 -0.22983673 ...  0.          0.
   0.        ]
 [-0.2025529  -0.22707838 -0.23678362 ...  0.          0.
   0.        ]
 [-0.21438445 -0.22763592 -0.22940154 ...  0.          0.
   0.        ]
 ...
 [-0.24153316 -0.24169646 -0.2417506  ...  0.          0.
   0.        ]
 [-0.24154319 -0.24169967 -0.24175176 ...  0.          0.
   0.        ]
 [-0.24154532 -0.24170035 -0.24175203 ...  0.          0.
   0.        ]]",siren,8,5
2402,"[[-0.5389304  -0.55238754 -0.52463245 ...  0.          0.
   0.        ]
 [-0.4635712  -0.51716834 -0.5392959  ...  0.          0.
   0.        ]
 [-0.5421381  -0.5465466  -0.5481024  ...  0.          0.
   0.        ]
 ...
 [-0.5690826  -0.56919295 -0.5692307  ...  0.          0.
   0.        ]
 [-0.5690951  -0.56919897 -0.5692338  ...  0.          0.
   0.        ]
 [-0.56910384 -0.56920326 -0.56923634 ...  0.          0.
   0.        ]]",siren,8,5
2403,"[[-0.15197992 -0.15200312 -0.15199219 ...  0.          0.
   0.        ]
 [-0.15197408 -0.15199123 -0.15198946 ...  0.          0.
   0.        ]
 [-0.15200083 -0.15199591 -0.15200579 ...  0.          0.
   0.        ]
 ...
 [-0.1515811  -0.15192272 -0.15203647 ...  0.          0.
   0.        ]
 [-0.15160494 -0.15192875 -0.15203665 ...  0.          0.
   0.        ]
 [-0.15162028 -0.15193261 -0.15203671 ...  0.          0.
   0.        ]]",siren,8,5
2404,"[[-0.3763904  -0.37731832 -0.37741837 ...  0.          0.
   0.        ]
 [-0.3765497  -0.3773372  -0.3776284  ...  0.          0.
   0.        ]
 [-0.37649342 -0.37706622 -0.37728083 ...  0.          0.
   0.        ]
 ...
 [-0.37767228 -0.3776783  -0.3776795  ...  0.          0.
   0.        ]
 [-0.37767467 -0.37768003 -0.37768188 ...  0.          0.
   0.        ]
 [-0.3776745  -0.37768018 -0.37768206 ...  0.          0.
   0.        ]]",siren,8,5
2405,"[[-0.24704303 -0.248551   -0.24903186 ...  0.          0.
   0.        ]
 [-0.24673608 -0.24849159 -0.24907814 ...  0.          0.
   0.        ]
 [-0.24710655 -0.24855693 -0.24904154 ...  0.          0.
   0.        ]
 ...
 [-0.24903114 -0.24906866 -0.24908334 ...  0.          0.
   0.        ]
 [-0.24904427 -0.24907596 -0.24908718 ...  0.          0.
   0.        ]
 [-0.24904662 -0.24907754 -0.24908787 ...  0.          0.
   0.        ]]",siren,8,5
2406,"[[-0.16256197 -0.16246025 -0.16240421 ...  0.          0.
   0.        ]
 [-0.16264708 -0.16261664 -0.16246982 ...  0.          0.
   0.        ]
 [-0.1626312  -0.16258043 -0.16242349 ...  0.          0.
   0.        ]
 ...
 [-0.16221541 -0.1625372  -0.16264272 ...  0.          0.
   0.        ]
 [-0.16224161 -0.16255297 -0.16265777 ...  0.          0.
   0.        ]
 [-0.16226135 -0.16255987 -0.16266033 ...  0.          0.
   0.        ]]",siren,8,5
2407,"[[-0.16089554 -0.16324526 -0.16403013 ...  0.          0.
   0.        ]
 [-0.16124494 -0.16327268 -0.16411069 ...  0.          0.
   0.        ]
 [-0.16102101 -0.16276778 -0.16346954 ...  0.          0.
   0.        ]
 ...
 [-0.16367517 -0.1641774  -0.16434519 ...  0.          0.
   0.        ]
 [-0.16365844 -0.16417374 -0.16434567 ...  0.          0.
   0.        ]
 [-0.1636778  -0.16417882 -0.1643458  ...  0.          0.
   0.        ]]",siren,8,5
2408,"[[-0.19739448 -0.19822529 -0.19903792 ...  0.          0.
   0.        ]
 [-0.19925947 -0.19947386 -0.19956471 ...  0.          0.
   0.        ]
 [-0.19924162 -0.19913554 -0.1993222  ...  0.          0.
   0.        ]
 ...
 [-0.1995223  -0.19966899 -0.1997179  ...  0.          0.
   0.        ]
 [-0.19952825 -0.19967048 -0.1997179  ...  0.          0.
   0.        ]
 [-0.19953176 -0.19967137 -0.1997179  ...  0.          0.
   0.        ]]",siren,8,5
2409,"[[-0.19222255 -0.1925697  -0.19101138 ...  0.          0.
   0.        ]
 [-0.19300596 -0.193255   -0.19279501 ...  0.          0.
   0.        ]
 [-0.18895435 -0.18958184 -0.19259603 ...  0.          0.
   0.        ]
 ...
 [-0.19400264 -0.19404931 -0.19406554 ...  0.          0.
   0.        ]
 [-0.19401772 -0.1940549  -0.19406733 ...  0.          0.
   0.        ]
 [-0.19401915 -0.19405544 -0.19406755 ...  0.          0.
   0.        ]]",siren,8,5
2410,"[[-0.13834344 -0.13701886 -0.13804984 ...  0.          0.
   0.        ]
 [-0.13912058 -0.1394391  -0.13929215 ...  0.          0.
   0.        ]
 [-0.1371943  -0.13759941 -0.13852142 ...  0.          0.
   0.        ]
 ...
 [-0.1404159  -0.1404281  -0.14043261 ...  0.          0.
   0.        ]
 [-0.14041927 -0.14042935 -0.14043288 ...  0.          0.
   0.        ]
 [-0.14042006 -0.14042978 -0.14043307 ...  0.          0.
   0.        ]]",siren,8,5
2411,"[[-0.22927544 -0.46918058 -0.6401642  ...  0.          0.
   0.        ]
 [ 0.16876468  0.48371434  0.14476272 ...  0.          0.
   0.        ]
 [ 0.71133065  0.83842844  1.7600315  ...  0.          0.
   0.        ]
 ...
 [-0.82403404 -0.8240438  -0.8240277  ...  0.          0.
   0.        ]
 [-0.82406735 -0.8240883  -0.8240938  ...  0.          0.
   0.        ]
 [-0.8240764  -0.8240946  -0.8241007  ...  0.          0.
   0.        ]]",jackhammer,7,2
2412,"[[-0.606072   -0.5275412  -0.5712642  ...  0.          0.
   0.        ]
 [-0.1545649   0.24704659  0.19311035 ...  0.          0.
   0.        ]
 [ 1.6631745   1.9158467   2.652918   ...  0.          0.
   0.        ]
 ...
 [-0.79950964 -0.7995333  -0.7995251  ...  0.          0.
   0.        ]
 [-0.79953223 -0.7995529  -0.7995559  ...  0.          0.
   0.        ]
 [-0.7995448  -0.79956007 -0.79956436 ...  0.          0.
   0.        ]]",jackhammer,7,2
2413,"[[-0.46759263 -0.34791058 -0.3590768  ...  0.          0.
   0.        ]
 [-0.08849208  0.3227501   1.1837955  ...  0.          0.
   0.        ]
 [ 3.0775957   3.4336972   3.915013   ...  0.          0.
   0.        ]
 ...
 [-0.74142426 -0.7414052  -0.74137914 ...  0.          0.
   0.        ]
 [-0.7414433  -0.741436   -0.7414275  ...  0.          0.
   0.        ]
 [-0.7414464  -0.74144524 -0.7414444  ...  0.          0.
   0.        ]]",jackhammer,7,2
2414,"[[ 0.7961727   0.13688035  0.1017695  ...  0.          0.
   0.        ]
 [ 0.02720601  0.6489969   1.1114486  ...  0.          0.
   0.        ]
 [ 1.1777173   1.726476    1.4722482  ...  0.          0.
   0.        ]
 ...
 [-0.500978   -0.5009853  -0.50097233 ...  0.          0.
   0.        ]
 [-0.5009921  -0.50099677 -0.5009984  ...  0.          0.
   0.        ]
 [-0.5009964  -0.50100064 -0.5010029  ...  0.          0.
   0.        ]]",jackhammer,7,2
2415,"[[-0.69989353 -0.7388677  -0.6710247  ...  0.          0.
   0.        ]
 [-0.58886576 -0.3841567   0.13660128 ...  0.          0.
   0.        ]
 [ 1.1592544   1.8808599   2.5687773  ...  0.          0.
   0.        ]
 ...
 [-0.88730085 -0.8874721  -0.8875475  ...  0.          0.
   0.        ]
 [-0.88733155 -0.88750523 -0.8875666  ...  0.          0.
   0.        ]
 [-0.88733745 -0.887518   -0.8875781  ...  0.          0.
   0.        ]]",jackhammer,7,2
2416,"[[-0.7926209  -0.7612507  -0.7828284  ...  0.          0.
   0.        ]
 [-0.485789   -0.05877946 -0.16721942 ...  0.          0.
   0.        ]
 [ 2.6558805   2.255716    2.1496668  ...  0.          0.
   0.        ]
 ...
 [-0.9015939  -0.9027881  -0.9032034  ...  0.          0.
   0.        ]
 [-0.9016957  -0.90286535 -0.9032546  ...  0.          0.
   0.        ]
 [-0.9016071  -0.90285057 -0.9032649  ...  0.          0.
   0.        ]]",jackhammer,7,2
2417,"[[ 2.1398573   2.1281006   1.7993494  ...  0.          0.
   0.        ]
 [ 3.6911488   5.935372    2.8666763  ...  0.          0.
   0.        ]
 [ 2.4076076   3.5494542   2.5066679  ...  0.          0.
   0.        ]
 ...
 [-0.7112245  -0.71133775 -0.71135986 ...  0.          0.
   0.        ]
 [-0.711182   -0.71135163 -0.711406   ...  0.          0.
   0.        ]
 [-0.7111705  -0.71135104 -0.71141165 ...  0.          0.
   0.        ]]",jackhammer,7,2
2418,"[[-0.5180904  -0.3029691  -0.39976275 ...  0.          0.
   0.        ]
 [-0.2425032  -0.28063264 -0.31778458 ...  0.          0.
   0.        ]
 [ 4.3012686   3.099616    2.6040983  ...  0.          0.
   0.        ]
 ...
 [-0.908406   -0.90899414 -0.9091998  ...  0.          0.
   0.        ]
 [-0.9082897  -0.9089997  -0.9092399  ...  0.          0.
   0.        ]
 [-0.9084154  -0.90903646 -0.90924335 ...  0.          0.
   0.        ]]",jackhammer,7,2
2419,"[[-0.5450842   2.1351101   3.6209536  ...  0.          0.
   0.        ]
 [ 0.91007566  1.920471    3.7554371  ...  0.          0.
   0.        ]
 [ 2.894308    2.154809    4.039684   ...  0.          0.
   0.        ]
 ...
 [-0.89651614 -0.8965665  -0.8965611  ...  0.          0.
   0.        ]
 [-0.89655674 -0.8965996  -0.8966129  ...  0.          0.
   0.        ]
 [-0.8965625  -0.8966072  -0.8966219  ...  0.          0.
   0.        ]]",jackhammer,7,2
2420,"[[10.2466      4.0969324   2.5968199  ...  0.          0.
   0.        ]
 [ 9.644816    6.1069202   6.720383   ...  0.          0.
   0.        ]
 [ 6.286527    9.136224    8.680027   ...  0.          0.
   0.        ]
 ...
 [-0.7699913  -0.76994133 -0.7699574  ...  0.          0.
   0.        ]
 [-0.77004737 -0.7700447  -0.77004594 ...  0.          0.
   0.        ]
 [-0.77006024 -0.7700606  -0.7700611  ...  0.          0.
   0.        ]]",jackhammer,7,2
2421,"[[ 0.70457494  1.0654442   0.39950415 ...  0.          0.
   0.        ]
 [ 1.3784968   4.018078    2.6639032  ...  0.          0.
   0.        ]
 [ 2.798992    3.3430405   3.8480542  ...  0.          0.
   0.        ]
 ...
 [-0.87667453 -0.8766758  -0.8766892  ...  0.          0.
   0.        ]
 [-0.8767119  -0.8767563  -0.8767739  ...  0.          0.
   0.        ]
 [-0.8767557  -0.87678087 -0.8767892  ...  0.          0.
   0.        ]]",jackhammer,7,2
2422,"[[-0.7954949  -0.7847552  -0.75715417 ...  0.          0.
   0.        ]
 [-0.29936975 -0.16794439 -0.24857514 ...  0.          0.
   0.        ]
 [ 2.5899029   3.440027    3.4218984  ...  0.          0.
   0.        ]
 ...
 [-0.90425956 -0.9045881  -0.90468466 ...  0.          0.
   0.        ]
 [-0.9042616  -0.9046044  -0.9047166  ...  0.          0.
   0.        ]
 [-0.9042723  -0.90461344 -0.90472615 ...  0.          0.
   0.        ]]",jackhammer,7,2
2423,"[[-0.09066206  2.2532737   4.260752   ...  0.          0.
   0.        ]
 [-0.07721585  3.392911    5.6007204  ...  0.          0.
   0.        ]
 [-0.10331153  7.2163296  16.619621   ...  0.          0.
   0.        ]
 ...
 [-0.16649397 -0.16629805 -0.1656104  ...  0.          0.
   0.        ]
 [-0.16649733 -0.1664507  -0.16632731 ...  0.          0.
   0.        ]
 [-0.16649938 -0.16649194 -0.16647631 ...  0.          0.
   0.        ]]",gun_shot,6,4
2424,"[[-0.16218199 -0.13902056 -0.11571608 ...  0.          0.
   0.        ]
 [-0.17688216 -0.02760523  0.08449136 ...  0.          0.
   0.        ]
 [-0.16799697  0.25631037  0.56625134 ...  0.          0.
   0.        ]
 ...
 [-0.17943808 -0.17906703 -0.17981933 ...  0.          0.
   0.        ]
 [-0.18005382 -0.18001032 -0.18010665 ...  0.          0.
   0.        ]
 [-0.1801322  -0.18012275 -0.18013607 ...  0.          0.
   0.        ]]",gun_shot,6,10
2425,"[[-0.19955736 -0.1798037  -0.10256751 ...  0.          0.
   0.        ]
 [-0.21178617 -0.15963157  0.06780317 ...  0.          0.
   0.        ]
 [-0.21101399 -0.08081646  0.4959679  ...  0.          0.
   0.        ]
 ...
 [-0.21567334 -0.21493778 -0.21470006 ...  0.          0.
   0.        ]
 [-0.21579792 -0.21558248 -0.21552366 ...  0.          0.
   0.        ]
 [-0.21583685 -0.2158296  -0.21581791 ...  0.          0.
   0.        ]]",gun_shot,6,10
2426,"[[-1.97203770e-01 -1.39709234e-01 -5.58781587e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.48560007e-02  4.90711769e-04 -1.52915880e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.00359160e-01  5.32965124e-01  1.09506175e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-2.29632065e-01 -2.29409918e-01 -2.29740217e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.30054557e-01 -2.30011940e-01 -2.30064392e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-2.30109408e-01 -2.30106428e-01 -2.30116084e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",gun_shot,6,10
2427,"[[ 4.389086   25.287577   25.906858   ...  0.          0.
   0.        ]
 [ 0.35246295  1.2647632   1.2420996  ...  0.          0.
   0.        ]
 [ 0.43799317  0.7110449   0.2564251  ...  0.          0.
   0.        ]
 ...
 [-0.15766943 -0.15759905 -0.15756585 ...  0.          0.
   0.        ]
 [-0.15767857 -0.15767166 -0.15767448 ...  0.          0.
   0.        ]
 [-0.15768781 -0.15769204 -0.1576945  ...  0.          0.
   0.        ]]",gun_shot,6,10
2428,"[[ 3.054822    4.793814    7.9857073  ...  0.          0.
   0.        ]
 [ 0.6496701   0.83964115  0.4757695  ...  0.          0.
   0.        ]
 [ 0.9035927   1.6763961   0.6113518  ...  0.          0.
   0.        ]
 ...
 [-0.34120828 -0.3411075  -0.3411478  ...  0.          0.
   0.        ]
 [-0.3412668  -0.3412351  -0.34125113 ...  0.          0.
   0.        ]
 [-0.34128502 -0.34128436 -0.34128714 ...  0.          0.
   0.        ]]",gun_shot,6,10
2429,"[[18.292393   16.840801    8.65976    ...  0.          0.
   0.        ]
 [ 1.3206708   1.0353884   0.558527   ...  0.          0.
   0.        ]
 [ 1.263522    1.8564445   0.6697596  ...  0.          0.
   0.        ]
 ...
 [-0.2560424  -0.2561399  -0.2562055  ...  0.          0.
   0.        ]
 [-0.25609094 -0.25620764 -0.2562615  ...  0.          0.
   0.        ]
 [-0.25610426 -0.25624505 -0.25629753 ...  0.          0.
   0.        ]]",gun_shot,6,10
2430,"[[ 3.2288678   4.337904   13.703037   ...  0.          0.
   0.        ]
 [ 0.19019687  1.3210658   4.8095913  ...  0.          0.
   0.        ]
 [ 0.89518446  1.8022294   1.0743711  ...  0.          0.
   0.        ]
 ...
 [-0.30621052 -0.30616078 -0.3061377  ...  0.          0.
   0.        ]
 [-0.3062318  -0.30625027 -0.3062608  ...  0.          0.
   0.        ]
 [-0.30624008 -0.30627438 -0.3062852  ...  0.          0.
   0.        ]]",gun_shot,6,10
2431,"[[ 8.03472    12.349441   15.634488   ...  0.          0.
   0.        ]
 [ 1.4340621   0.707147    0.24635512 ...  0.          0.
   0.        ]
 [ 0.63167703  1.5727953   0.6647747  ...  0.          0.
   0.        ]
 ...
 [-0.24435316 -0.24437295 -0.24438785 ...  0.          0.
   0.        ]
 [-0.24435832 -0.24439007 -0.24441355 ...  0.          0.
   0.        ]
 [-0.24437478 -0.24441159 -0.24442568 ...  0.          0.
   0.        ]]",gun_shot,6,10
2432,"[[ 4.0777884   2.84132     5.392638   ...  0.          0.
   0.        ]
 [ 1.1821738   1.4727153   0.26787308 ...  0.          0.
   0.        ]
 [ 1.8475841   1.7500618   0.38581657 ...  0.          0.
   0.        ]
 ...
 [-0.33685398 -0.33679843 -0.3367909  ...  0.          0.
   0.        ]
 [-0.33684385 -0.33684796 -0.3368844  ...  0.          0.
   0.        ]
 [-0.33689043 -0.33689925 -0.33690652 ...  0.          0.
   0.        ]]",gun_shot,6,10
2433,"[[ 1.0607983   1.3117378  -0.02224405 ...  0.          0.
   0.        ]
 [ 1.5540138   1.7198749   0.10450056 ...  0.          0.
   0.        ]
 [ 1.6095856   1.5906346   0.19549619 ...  0.          0.
   0.        ]
 ...
 [-0.3201836  -0.32004818 -0.32004637 ...  0.          0.
   0.        ]
 [-0.32022014 -0.32019272 -0.32021347 ...  0.          0.
   0.        ]
 [-0.32025346 -0.32024905 -0.32024637 ...  0.          0.
   0.        ]]",gun_shot,6,10
2434,"[[-0.18363383 -0.15766755 -0.13996862 ...  0.          0.
   0.        ]
 [ 0.07166164  0.22083001 -0.02581665 ...  0.          0.
   0.        ]
 [ 0.43431845  0.7712361   0.2087564  ...  0.          0.
   0.        ]
 ...
 [-0.2225306  -0.22233255 -0.22255053 ...  0.          0.
   0.        ]
 [-0.22276703 -0.22273116 -0.22275594 ...  0.          0.
   0.        ]
 [-0.22278419 -0.22276318 -0.22277625 ...  0.          0.
   0.        ]]",gun_shot,6,10
2435,"[[-0.15717234 -0.15730962 -0.15805751 ...  0.          0.
   0.        ]
 [-0.15879796 -0.15878756 -0.1588532  ...  0.          0.
   0.        ]
 [-0.15884961 -0.15883958 -0.15886085 ...  0.          0.
   0.        ]
 ...
 [-0.1591462  -0.15914622 -0.15914622 ...  0.          0.
   0.        ]
 [-0.1591462  -0.15914622 -0.15914622 ...  0.          0.
   0.        ]
 [-0.1591462  -0.15914622 -0.15914622 ...  0.          0.
   0.        ]]",dog_bark,3,6
2436,"[[-0.1286376  -0.12822273 -0.12805925 ...  0.          0.
   0.        ]
 [-0.12814881 -0.12867191 -0.12866852 ...  0.          0.
   0.        ]
 [-0.12795042 -0.12825024 -0.12821035 ...  0.          0.
   0.        ]
 ...
 [-0.12912679 -0.12912717 -0.1291273  ...  0.          0.
   0.        ]
 [-0.1291268  -0.12912717 -0.1291273  ...  0.          0.
   0.        ]
 [-0.12912682 -0.12912717 -0.1291273  ...  0.          0.
   0.        ]]",dog_bark,3,6
2437,"[[-0.19528514 -0.19600153 -0.19281983 ...  0.          0.
   0.        ]
 [-0.20008942 -0.20058723 -0.20034459 ...  0.          0.
   0.        ]
 [-0.20153995 -0.20017448 -0.1993267  ...  0.          0.
   0.        ]
 ...
 [-0.20131896 -0.20229663 -0.2026225  ...  0.          0.
   0.        ]
 [-0.20134328 -0.2023027  -0.2026225  ...  0.          0.
   0.        ]
 [-0.201367   -0.20230862 -0.2026225  ...  0.          0.
   0.        ]]",dog_bark,3,6
